model,distribution,iteration,state,prob
prior,half_or_deterministic,2241,0.975,0.24535092981403725
prior,half_or_deterministic,2241,0.925,0.10907818436312744
prior,half_or_deterministic,2241,0.875,0.0499900019996001
prior,half_or_deterministic,2241,0.825,0.06358728254349133
prior,half_or_deterministic,2241,0.775,0.009098180363927216
prior,half_or_deterministic,2241,0.725,0.01819636072785443
prior,half_or_deterministic,2241,0.675,0.03639272145570888
prior,half_or_deterministic,2241,0.625,0.0499900019996001
prior,half_or_deterministic,2241,0.575,0.03639272145570888
prior,half_or_deterministic,2241,0.525,0.08178364327134577
prior,half_or_deterministic,2241,0.475,0.18636272745450913
prior,half_or_deterministic,2241,0.425,0.045390921815636906
prior,half_or_deterministic,2241,0.375,0.004599080183963209
prior,half_or_deterministic,2241,0.325,0.013597280543891218
prior,half_or_deterministic,2241,0.275,0.01819636072785443
prior,half_or_deterministic,2241,0.225,0.013597280543891218
prior,half_or_deterministic,2241,0.175,0.004599080183963209
prior,half_or_deterministic,2241,0.125,0.004599080183963209
prior,half_or_deterministic,2241,0.075,0.004599080183963209
prior,half_or_deterministic,2241,0.025,0.004599080183963209
literal,half_or_deterministic,2241,0.025,0.00016570008285004124
literal,half_or_deterministic,2241,0.075,0.0004639602319801151
literal,half_or_deterministic,2241,0.125,0.0007953603976801983
literal,half_or_deterministic,2241,0.175,0.0011267605633802804
literal,half_or_deterministic,2241,0.225,0.004311083894672379
literal,half_or_deterministic,2241,0.275,0.007080436583696549
literal,half_or_deterministic,2241,0.325,0.006270667483159825
literal,half_or_deterministic,2241,0.375,0.002452361226180611
literal,half_or_deterministic,2241,0.425,0.0274745146068225
literal,half_or_deterministic,2241,0.475,0.12623176398544714
literal,half_or_deterministic,2241,0.525,0.06128885847051621
literal,half_or_deterministic,2241,0.575,0.029895176686718795
literal,half_or_deterministic,2241,0.625,0.04466697885522859
literal,half_or_deterministic,2241,0.675,0.03513994452649402
literal,half_or_deterministic,2241,0.725,0.018881164223190788
literal,half_or_deterministic,2241,0.775,0.010096178091567303
literal,half_or_deterministic,2241,0.825,0.07514426713735096
literal,half_or_deterministic,2241,0.875,0.06267785742588522
literal,half_or_deterministic,2241,0.925,0.1446230323115161
literal,half_or_deterministic,2241,0.975,0.34121393321566257
pragmatic_unlifted,half_or_deterministic,2241,0.025,0.000005550280735648076
pragmatic_unlifted,half_or_deterministic,2241,0.075,0.000043503647146594755
pragmatic_unlifted,half_or_deterministic,2241,0.125,0.00012777858376195015
pragmatic_unlifted,half_or_deterministic,2241,0.175,0.0002562338437667075
pragmatic_unlifted,half_or_deterministic,2241,0.225,0.0012673178167968003
pragmatic_unlifted,half_or_deterministic,2241,0.275,0.002550929341504694
pragmatic_unlifted,half_or_deterministic,2241,0.325,0.002673098223595079
pragmatic_unlifted,half_or_deterministic,2241,0.375,0.0012064040238882788
pragmatic_unlifted,half_or_deterministic,2241,0.425,0.015308089369869281
pragmatic_unlifted,half_or_deterministic,2241,0.475,0.07850976091832466
pragmatic_unlifted,half_or_deterministic,2241,0.525,0.042057050709304655
pragmatic_unlifted,half_or_deterministic,2241,0.575,0.022418627369825028
pragmatic_unlifted,half_or_deterministic,2241,0.625,0.03631397548848981
pragmatic_unlifted,half_or_deterministic,2241,0.675,0.030762274836811595
pragmatic_unlifted,half_or_deterministic,2241,0.725,0.017694434764485532
pragmatic_unlifted,half_or_deterministic,2241,0.775,0.010077275922252372
pragmatic_unlifted,half_or_deterministic,2241,0.825,0.0795268298347532
pragmatic_unlifted,half_or_deterministic,2241,0.875,0.07005448317700977
pragmatic_unlifted,half_or_deterministic,2241,0.925,0.17010535498479015
pragmatic_unlifted,half_or_deterministic,2241,0.975,0.41904102686288835
fixed_0.05,half_or_deterministic,2241,0.075,0.0046203294495781415
fixed_0.05,half_or_deterministic,2241,0.125,0.0046203294495781415
fixed_0.05,half_or_deterministic,2241,0.175,0.0046203294495781415
fixed_0.05,half_or_deterministic,2241,0.225,0.013660104459622324
fixed_0.05,half_or_deterministic,2241,0.275,0.01828043390920047
fixed_0.05,half_or_deterministic,2241,0.325,0.013660104459622324
fixed_0.05,half_or_deterministic,2241,0.375,0.0046203294495781415
fixed_0.05,half_or_deterministic,2241,0.425,0.04560064282844517
fixed_0.05,half_or_deterministic,2241,0.475,0.18722378465247083
fixed_0.05,half_or_deterministic,2241,0.525,0.08216151064684613
fixed_0.05,half_or_deterministic,2241,0.575,0.036560867818400976
fixed_0.05,half_or_deterministic,2241,0.625,0.0502209722780233
fixed_0.05,half_or_deterministic,2241,0.675,0.036560867818400976
fixed_0.05,half_or_deterministic,2241,0.725,0.01828043390920047
fixed_0.05,half_or_deterministic,2241,0.775,0.009140216954600234
fixed_0.05,half_or_deterministic,2241,0.825,0.06388107673764565
fixed_0.05,half_or_deterministic,2241,0.875,0.0502209722780233
fixed_0.05,half_or_deterministic,2241,0.925,0.10958216151064687
fixed_0.05,half_or_deterministic,2241,0.975,0.24648453194053835
fixed_0.1,half_or_deterministic,2241,0.125,0.004641775983854695
fixed_0.1,half_or_deterministic,2241,0.175,0.004641775983854695
fixed_0.1,half_or_deterministic,2241,0.225,0.013723511604439957
fixed_0.1,half_or_deterministic,2241,0.275,0.018365287588294647
fixed_0.1,half_or_deterministic,2241,0.325,0.013723511604439957
fixed_0.1,half_or_deterministic,2241,0.375,0.004641775983854695
fixed_0.1,half_or_deterministic,2241,0.425,0.045812310797174585
fixed_0.1,half_or_deterministic,2241,0.475,0.18809283551967707
fixed_0.1,half_or_deterministic,2241,0.525,0.08254288597376387
fixed_0.1,half_or_deterministic,2241,0.575,0.036730575176589314
fixed_0.1,half_or_deterministic,2241,0.625,0.050454086781029264
fixed_0.1,half_or_deterministic,2241,0.675,0.036730575176589314
fixed_0.1,half_or_deterministic,2241,0.725,0.018365287588294647
fixed_0.1,half_or_deterministic,2241,0.775,0.009182643794147327
fixed_0.1,half_or_deterministic,2241,0.825,0.06417759838546923
fixed_0.1,half_or_deterministic,2241,0.875,0.050454086781029264
fixed_0.1,half_or_deterministic,2241,0.925,0.11009081735620588
fixed_0.1,half_or_deterministic,2241,0.975,0.2476286579212916
fixed_0.3,half_or_deterministic,2241,0.325,0.014315789473684198
fixed_0.3,half_or_deterministic,2241,0.375,0.004842105263157893
fixed_0.3,half_or_deterministic,2241,0.425,0.04778947368421053
fixed_0.3,half_or_deterministic,2241,0.475,0.19621052631578942
fixed_0.3,half_or_deterministic,2241,0.525,0.08610526315789474
fixed_0.3,half_or_deterministic,2241,0.575,0.03831578947368423
fixed_0.3,half_or_deterministic,2241,0.625,0.05263157894736843
fixed_0.3,half_or_deterministic,2241,0.675,0.03831578947368423
fixed_0.3,half_or_deterministic,2241,0.725,0.019157894736842096
fixed_0.3,half_or_deterministic,2241,0.775,0.009578947368421046
fixed_0.3,half_or_deterministic,2241,0.825,0.06694736842105262
fixed_0.3,half_or_deterministic,2241,0.875,0.05263157894736843
fixed_0.3,half_or_deterministic,2241,0.925,0.11484210526315793
fixed_0.3,half_or_deterministic,2241,0.975,0.25831578947368417
prior,rare_deterministic,2241,0.975,0.21819999999999998
prior,rare_deterministic,2241,0.925,0.09089999999999995
prior,rare_deterministic,2241,0.875,0.08639999999999996
prior,rare_deterministic,2241,0.825,0.009099999999999997
prior,rare_deterministic,2241,0.775,0.022699999999999998
prior,rare_deterministic,2241,0.725,0.022699999999999998
prior,rare_deterministic,2241,0.675,0.018199999999999997
prior,rare_deterministic,2241,0.625,0.013600000000000004
prior,rare_deterministic,2241,0.575,0.004600000000000001
prior,rare_deterministic,2241,0.525,0.04999999999999999
prior,rare_deterministic,2241,0.475,0.06819999999999996
prior,rare_deterministic,2241,0.425,0.009099999999999997
prior,rare_deterministic,2241,0.375,0.022699999999999998
prior,rare_deterministic,2241,0.325,0.009099999999999997
prior,rare_deterministic,2241,0.275,0.013600000000000004
prior,rare_deterministic,2241,0.225,0.013600000000000004
prior,rare_deterministic,2241,0.175,0.018199999999999997
prior,rare_deterministic,2241,0.125,0.013600000000000004
prior,rare_deterministic,2241,0.075,0.03639999999999998
prior,rare_deterministic,2241,0.025,0.2590999999999999
literal,rare_deterministic,2241,0.025,0.012279748888377023
literal,rare_deterministic,2241,0.075,0.004830382117728237
literal,rare_deterministic,2241,0.125,0.003093871120931118
literal,rare_deterministic,2241,0.175,0.005865464000098573
literal,rare_deterministic,2241,0.225,0.005672097055040382
literal,rare_deterministic,2241,0.275,0.006961210022095013
literal,rare_deterministic,2241,0.325,0.005520436705975129
literal,rare_deterministic,2241,0.375,0.015922440897488024
literal,rare_deterministic,2241,0.425,0.007245573176592351
literal,rare_deterministic,2241,0.475,0.06076651036171936
literal,rare_deterministic,2241,0.525,0.04928961344620652
literal,rare_deterministic,2241,0.575,0.0049706679406135955
literal,rare_deterministic,2241,0.625,0.015985000791477452
literal,rare_deterministic,2241,0.675,0.023116828706270878
literal,rare_deterministic,2241,0.725,0.03098420931403077
literal,rare_deterministic,2241,0.775,0.033135890516394
literal,rare_deterministic,2241,0.825,0.014146119059061265
literal,rare_deterministic,2241,0.875,0.14250006398170972
literal,rare_deterministic,2241,0.925,0.15853814589535994
literal,rare_deterministic,2241,0.975,0.39917572600283063
pragmatic_unlifted,rare_deterministic,2241,0.025,0.00040662426912996285
pragmatic_unlifted,rare_deterministic,2241,0.075,0.00044767316551541344
pragmatic_unlifted,rare_deterministic,2241,0.125,0.0004910890341720492
pragmatic_unlifted,rare_deterministic,2241,0.175,0.0013170764894651146
pragmatic_unlifted,rare_deterministic,2241,0.225,0.0016451199335668037
pragmatic_unlifted,rare_deterministic,2241,0.275,0.002471957875946218
pragmatic_unlifted,rare_deterministic,2241,0.325,0.0023166937512152565
pragmatic_unlifted,rare_deterministic,2241,0.375,0.00770020607076571
pragmatic_unlifted,rare_deterministic,2241,0.425,0.003962360433585771
pragmatic_unlifted,rare_deterministic,2241,0.475,0.0370282011422713
pragmatic_unlifted,rare_deterministic,2241,0.525,0.03307256733792287
pragmatic_unlifted,rare_deterministic,2241,0.575,0.003636976551747702
pragmatic_unlifted,rare_deterministic,2241,0.625,0.012650367445969524
pragmatic_unlifted,rare_deterministic,2241,0.675,0.01964984950056072
pragmatic_unlifted,rare_deterministic,2241,0.725,0.028118975718714235
pragmatic_unlifted,rare_deterministic,2241,0.775,0.03193766289448529
pragmatic_unlifted,rare_deterministic,2241,0.825,0.014413610564307728
pragmatic_unlifted,rare_deterministic,2241,0.875,0.15285813625103753
pragmatic_unlifted,rare_deterministic,2241,0.925,0.17837643012381543
pragmatic_unlifted,rare_deterministic,2241,0.975,0.46749842144580533
fixed_0.05,rare_deterministic,2241,0.075,0.049129437171008206
fixed_0.05,rare_deterministic,2241,0.125,0.018356053448508578
fixed_0.05,rare_deterministic,2241,0.175,0.024564718585504113
fixed_0.05,rare_deterministic,2241,0.225,0.018356053448508578
fixed_0.05,rare_deterministic,2241,0.275,0.018356053448508578
fixed_0.05,rare_deterministic,2241,0.325,0.012282359292752062
fixed_0.05,rare_deterministic,2241,0.375,0.030638412741260626
fixed_0.05,rare_deterministic,2241,0.425,0.012282359292752062
fixed_0.05,rare_deterministic,2241,0.475,0.09205020920502087
fixed_0.05,rare_deterministic,2241,0.525,0.06748549061951678
fixed_0.05,rare_deterministic,2241,0.575,0.00620866513699555
fixed_0.05,rare_deterministic,2241,0.625,0.018356053448508578
fixed_0.05,rare_deterministic,2241,0.675,0.024564718585504113
fixed_0.05,rare_deterministic,2241,0.725,0.030638412741260626
