model,distribution,iteration,state,prob
prior,half_or_deterministic,4811,0.975,0.19546090781843636
prior,half_or_deterministic,4811,0.925,0.13637272545490906
prior,half_or_deterministic,4811,0.875,0.02269546090781845
prior,half_or_deterministic,4811,0.825,0.031793641271745665
prior,half_or_deterministic,4811,0.775,0.02269546090781845
prior,half_or_deterministic,4811,0.725,0.027294541091781664
prior,half_or_deterministic,4811,0.675,0.0499900019996001
prior,half_or_deterministic,4811,0.625,0.0999800039992002
prior,half_or_deterministic,4811,0.575,0.04089182163567288
prior,half_or_deterministic,4811,0.525,0.05908818236352733
prior,half_or_deterministic,4811,0.475,0.18636272745450913
prior,half_or_deterministic,4811,0.425,0.01819636072785443
prior,half_or_deterministic,4811,0.375,0.013597280543891218
prior,half_or_deterministic,4811,0.325,0.031793641271745665
prior,half_or_deterministic,4811,0.275,0.013597280543891218
prior,half_or_deterministic,4811,0.225,0.031793641271745665
prior,half_or_deterministic,4811,0.175,0.004599080183963209
prior,half_or_deterministic,4811,0.125,0.004599080183963209
prior,half_or_deterministic,4811,0.075,0.004599080183963209
prior,half_or_deterministic,4811,0.025,0.004599080183963209
literal,half_or_deterministic,4811,0.025,0.00017175727858806557
literal,half_or_deterministic,4811,0.075,0.00048092038004658277
literal,half_or_deterministic,4811,0.125,0.0008244349372227136
literal,half_or_deterministic,4811,0.175,0.0011679494943988447
literal,half_or_deterministic,4811,0.225,0.010448816704366147
literal,half_or_deterministic,4811,0.275,0.0054842845823945725
literal,half_or_deterministic,4811,0.325,0.015198278842714385
literal,half_or_deterministic,4811,0.375,0.007515501094392564
literal,half_or_deterministic,4811,0.425,0.011416631630671054
literal,half_or_deterministic,4811,0.475,0.13084618836994122
literal,half_or_deterministic,4811,0.525,0.04589951900494287
literal,half_or_deterministic,4811,0.575,0.03481893422368327
literal,half_or_deterministic,4811,0.625,0.09259957628226154
literal,half_or_deterministic,4811,0.675,0.05003364202348
literal,half_or_deterministic,4811,0.725,0.02935705276458275
literal,half_or_deterministic,4811,0.775,0.02610561280383305
literal,half_or_deterministic,4811,0.825,0.03894558953445562
literal,half_or_deterministic,4811,0.875,0.02949595212900615
literal,half_or_deterministic,4811,0.925,0.18742154239529704
literal,half_or_deterministic,4811,0.975,0.2817678155237218
pragmatic_unlifted,half_or_deterministic,4811,0.025,0.000005921268833079219
pragmatic_unlifted,half_or_deterministic,4811,0.075,0.00004641065043606259
pragmatic_unlifted,half_or_deterministic,4811,0.125,0.00013631154698953715
pragmatic_unlifted,half_or_deterministic,4811,0.175,0.00027332825619670115
pragmatic_unlifted,half_or_deterministic,4811,0.225,0.003160721091924895
pragmatic_unlifted,half_or_deterministic,4811,0.275,0.0020329829587610484
pragmatic_unlifted,half_or_deterministic,4811,0.325,0.006665263829129695
pragmatic_unlifted,half_or_deterministic,4811,0.375,0.00380299409057436
pragmatic_unlifted,half_or_deterministic,4811,0.425,0.006542099782320837
pragmatic_unlifted,half_or_deterministic,4811,0.475,0.08368054913841211
pragmatic_unlifted,half_or_deterministic,4811,0.525,0.032380653174784384
pragmatic_unlifted,half_or_deterministic,4811,0.575,0.026837803740725124
pragmatic_unlifted,half_or_deterministic,4811,0.625,0.07735975200158984
pragmatic_unlifted,half_or_deterministic,4811,0.675,0.04499721112891694
pragmatic_unlifted,half_or_deterministic,4811,0.725,0.02825569041719647
pragmatic_unlifted,half_or_deterministic,4811,0.775,0.026753303237543345
pragmatic_unlifted,half_or_deterministic,4811,0.825,0.04230560296524269
pragmatic_unlifted,half_or_deterministic,4811,0.875,0.033826979655958885
pragmatic_unlifted,half_or_deterministic,4811,0.925,0.2261149563749774
pragmatic_unlifted,half_or_deterministic,4811,0.975,0.35482146468948705
fixed_0.05,half_or_deterministic,4811,0.075,0.0046203294495781415
fixed_0.05,half_or_deterministic,4811,0.125,0.0046203294495781415
fixed_0.05,half_or_deterministic,4811,0.175,0.0046203294495781415
fixed_0.05,half_or_deterministic,4811,0.225,0.03194053836882281
fixed_0.05,half_or_deterministic,4811,0.275,0.013660104459622324
fixed_0.05,half_or_deterministic,4811,0.325,0.03194053836882281
fixed_0.05,half_or_deterministic,4811,0.375,0.013660104459622324
fixed_0.05,half_or_deterministic,4811,0.425,0.01828043390920047
fixed_0.05,half_or_deterministic,4811,0.475,0.1872237846524708
fixed_0.05,half_or_deterministic,4811,0.525,0.05936118923262353
fixed_0.05,half_or_deterministic,4811,0.575,0.04108075532342304
fixed_0.05,half_or_deterministic,4811,0.625,0.10044194455604658
fixed_0.05,half_or_deterministic,4811,0.675,0.05022097227802329
fixed_0.05,half_or_deterministic,4811,0.725,0.027420650863800723
fixed_0.05,half_or_deterministic,4811,0.775,0.022800321414222575
fixed_0.05,half_or_deterministic,4811,0.825,0.03194053836882281
fixed_0.05,half_or_deterministic,4811,0.875,0.022800321414222575
fixed_0.05,half_or_deterministic,4811,0.925,0.1370028123744475
fixed_0.05,half_or_deterministic,4811,0.975,0.19636400160707107
fixed_0.1,half_or_deterministic,4811,0.125,0.004641775983854695
fixed_0.1,half_or_deterministic,4811,0.175,0.004641775983854695
fixed_0.1,half_or_deterministic,4811,0.225,0.032088799192734614
fixed_0.1,half_or_deterministic,4811,0.275,0.013723511604439957
fixed_0.1,half_or_deterministic,4811,0.325,0.032088799192734614
fixed_0.1,half_or_deterministic,4811,0.375,0.013723511604439957
