model,distribution,iteration,state,prob
prior,half_or_deterministic,2081,0.975,0.2090581883623276
prior,half_or_deterministic,2081,0.925,0.09088182363527293
prior,half_or_deterministic,2081,0.875,0.03179364127174565
prior,half_or_deterministic,2081,0.825,0.03179364127174565
prior,half_or_deterministic,2081,0.775,0.03179364127174565
prior,half_or_deterministic,2081,0.725,0.03639272145570885
prior,half_or_deterministic,2081,0.675,0.049990001999600076
prior,half_or_deterministic,2081,0.625,0.11817636472705456
prior,half_or_deterministic,2081,0.575,0.05908818236352728
prior,half_or_deterministic,2081,0.525,0.05908818236352728
prior,half_or_deterministic,2081,0.475,0.16816636672665466
prior,half_or_deterministic,2081,0.425,0.040891821635672856
prior,half_or_deterministic,2081,0.375,0.004599080183963205
prior,half_or_deterministic,2081,0.325,0.013597280543891218
prior,half_or_deterministic,2081,0.275,0.02269546090781843
prior,half_or_deterministic,2081,0.225,0.013597280543891218
prior,half_or_deterministic,2081,0.175,0.004599080183963205
prior,half_or_deterministic,2081,0.125,0.004599080183963205
prior,half_or_deterministic,2081,0.075,0.004599080183963205
prior,half_or_deterministic,2081,0.025,0.004599080183963205
literal,half_or_deterministic,2081,0.025,0.00017056582617265822
literal,half_or_deterministic,2081,0.075,0.0004775843132834426
literal,half_or_deterministic,2081,0.125,0.0008187159656287598
literal,half_or_deterministic,2081,0.175,0.0011598476179740759
literal,half_or_deterministic,2081,0.225,0.004437677842683431
literal,half_or_deterministic,2081,0.275,0.009090416944454116
literal,half_or_deterministic,2081,0.325,0.006454804134812258
literal,half_or_deterministic,2081,0.375,0.0025243742273553444
literal,half_or_deterministic,2081,0.425,0.025478084886903698
literal,half_or_deterministic,2081,0.475,0.11725139845437688
literal,half_or_deterministic,2081,0.525,0.04558112147772299
literal,half_or_deterministic,2081,0.575,0.04996392161981173
literal,half_or_deterministic,2081,0.625,0.10869344352380102
literal,half_or_deterministic,2081,0.675,0.04968656675464403
literal,half_or_deterministic,2081,0.725,0.038871210194200305
literal,half_or_deterministic,2081,0.775,0.03631717234490187
literal,half_or_deterministic,2081,0.825,0.03867543028937602
literal,half_or_deterministic,2081,0.875,0.041033688233850174
literal,half_or_deterministic,2081,0.925,0.12403546879275727
literal,half_or_deterministic,2081,0.975,0.29927850655528987
pragmatic_unlifted,half_or_deterministic,2081,0.025,0.000005905081427501147
pragmatic_unlifted,half_or_deterministic,2081,0.075,0.00004628394099174706
pragmatic_unlifted,half_or_deterministic,2081,0.125,0.00013594047929892705
pragmatic_unlifted,half_or_deterministic,2081,0.175,0.000272587524480397
