model,distribution,iteration,state,prob
prior,half_or_deterministic,81,0.975,0.21813455963211037
prior,half_or_deterministic,81,0.925,0.12726182145356396
prior,half_or_deterministic,81,0.875,0.040887733679896024
prior,half_or_deterministic,81,0.825,0.018194541637508756
prior,half_or_deterministic,81,0.775,0.004598620413875837
prior,half_or_deterministic,81,0.725,0.013595921223632913
prior,half_or_deterministic,81,0.675,0.0363890832750175
prior,half_or_deterministic,81,0.625,0.04538638408477458
prior,half_or_deterministic,81,0.575,0.022693192042387286
prior,half_or_deterministic,81,0.525,0.06358092572228331
prior,half_or_deterministic,81,0.475,0.23632910126961915
prior,half_or_deterministic,81,0.425,0.08177546735979205
prior,half_or_deterministic,81,0.375,0.004598620413875837
prior,half_or_deterministic,81,0.325,0.004598620413875837
prior,half_or_deterministic,81,0.275,0.013595921223632913
prior,half_or_deterministic,81,0.225,0.004598620413875837
prior,half_or_deterministic,81,0.175,0.004598620413875837
prior,half_or_deterministic,81,0.125,0.004598620413875837
prior,half_or_deterministic,81,0.075,0.004598620413875837
prior,half_or_deterministic,81,0.025,0.049985004498650405
literal,half_or_deterministic,81,0.025,0.0019341013004897127
literal,half_or_deterministic,81,0.075,0.0004982244950061498
literal,half_or_deterministic,81,0.125,0.000854099134296257
literal,half_or_deterministic,81,0.175,0.0012099737735863647
literal,half_or_deterministic,81,0.225,0.0015658484128764736
literal,half_or_deterministic,81,0.275,0.005681615980318583
literal,half_or_deterministic,81,0.325,0.002277597691456687
literal,half_or_deterministic,81,0.375,0.0026334723307467945
literal,half_or_deterministic,81,0.425,0.05315838742369963
literal,half_or_deterministic,81,0.475,0.17191530183584888
literal,half_or_deterministic,81,0.525,0.05117167856783665
literal,half_or_deterministic,81,0.575,0.020020269381629135
literal,half_or_deterministic,81,0.625,0.0435528667249476
literal,half_or_deterministic,81,0.675,0.03773509001307453
literal,half_or_deterministic,81,0.725,0.015150975947516236
literal,half_or_deterministic,81,0.775,0.005480469445067658
literal,half_or_deterministic,81,0.825,0.023091622246806814
literal,half_or_deterministic,81,0.875,0.05505690126026037
literal,half_or_deterministic,81,0.925,0.18121136632652268
literal,half_or_deterministic,81,0.975,0.3258001377080127
pragmatic_unlifted,half_or_deterministic,81,0.025,0.00006654552160184358
pragmatic_unlifted,half_or_deterministic,81,0.075,0.00004798452745794384
pragmatic_unlifted,half_or_deterministic,81,0.125,0.0001409281507742768
pragmatic_unlifted,half_or_deterministic,81,0.175,0.00028256704060507215
pragmatic_unlifted,half_or_deterministic,81,0.225,0.00047262436225888917
pragmatic_unlifted,half_or_deterministic,81,0.275,0.0021012883494261328
pragmatic_unlifted,half_or_deterministic,81,0.325,0.000996421767200416
pragmatic_unlifted,half_or_deterministic,81,0.375,0.0013291488033931697
pragmatic_unlifted,half_or_deterministic,81,0.425,0.03037755100893342
pragmatic_unlifted,half_or_deterministic,81,0.475,0.10962139384449598
pragmatic_unlifted,half_or_deterministic,81,0.525,0.035985793988319616
pragmatic_unlifted,half_or_deterministic,81,0.575,0.015378827177027187
pragmatic_unlifted,half_or_deterministic,81,0.625,0.03625215881826537
pragmatic_unlifted,half_or_deterministic,81,0.675,0.03380343200614016
pragmatic_unlifted,half_or_deterministic,81,0.725,0.014521072307253939
pragmatic_unlifted,half_or_deterministic,81,0.775,0.0055910144141959935
pragmatic_unlifted,half_or_deterministic,81,0.825,0.02496205718165699
pragmatic_unlifted,half_or_deterministic,81,0.875,0.06281283425535042
pragmatic_unlifted,half_or_deterministic,81,0.925,0.2174068881400038
pragmatic_unlifted,half_or_deterministic,81,0.975,0.40784946833563995
fixed_0.05,half_or_deterministic,81,0.075,0.004840576660002104
fixed_0.05,half_or_deterministic,81,0.125,0.004840576660002104
fixed_0.05,half_or_deterministic,81,0.175,0.004840576660002104
fixed_0.05,half_or_deterministic,81,0.225,0.004840576660002104
fixed_0.05,half_or_deterministic,81,0.275,0.014311270125223617
fixed_0.05,half_or_deterministic,81,0.325,0.004840576660002104
