model,distribution,iteration,state,prob
prior,half_or_deterministic,3131,0.975,0.1772645470905819
prior,half_or_deterministic,3131,0.925,0.1317736452709458
prior,half_or_deterministic,3131,0.875,0.03639272145570885
prior,half_or_deterministic,3131,0.825,0.03179364127174565
prior,half_or_deterministic,3131,0.775,0.045390921815636864
prior,half_or_deterministic,3131,0.725,0.03179364127174565
prior,half_or_deterministic,3131,0.675,0.004599080183963205
prior,half_or_deterministic,3131,0.625,0.09088182363527293
prior,half_or_deterministic,3131,0.575,0.03179364127174565
prior,half_or_deterministic,3131,0.525,0.05458908218356329
prior,half_or_deterministic,3131,0.475,0.2135572885422915
prior,half_or_deterministic,3131,0.425,0.045390921815636864
prior,half_or_deterministic,3131,0.375,0.004599080183963205
prior,half_or_deterministic,3131,0.325,0.009098180363927216
prior,half_or_deterministic,3131,0.275,0.01819636072785443
prior,half_or_deterministic,3131,0.225,0.009098180363927216
prior,half_or_deterministic,3131,0.175,0.004599080183963205
prior,half_or_deterministic,3131,0.125,0.004599080183963205
prior,half_or_deterministic,3131,0.075,0.004599080183963205
prior,half_or_deterministic,3131,0.025,0.049990001999600076
literal,half_or_deterministic,3131,0.025,0.0019296004569293876
literal,half_or_deterministic,3131,0.075,0.0004970650777050092
literal,half_or_deterministic,3131,0.125,0.0008521115617800167
literal,half_or_deterministic,3131,0.175,0.0012071580458550232
literal,half_or_deterministic,3131,0.225,0.0030904480918181104
literal,half_or_deterministic,3131,0.275,0.007585645316280809
literal,half_or_deterministic,3131,0.325,0.004495197224462703
literal,half_or_deterministic,3131,0.375,0.0026273439821550533
literal,half_or_deterministic,3131,0.425,0.029434897210183632
literal,half_or_deterministic,3131,0.475,0.15497315925764407
literal,half_or_deterministic,3131,0.525,0.043828172938511364
literal,half_or_deterministic,3131,0.575,0.027980750305841677
literal,half_or_deterministic,3131,0.625,0.0869987380413012
literal,half_or_deterministic,3131,0.675,0.004757622886605098
literal,half_or_deterministic,3131,0.725,0.03534410564948422
literal,half_or_deterministic,3131,0.775,0.05396397821867005
literal,half_or_deterministic,3131,0.825,0.04025300921191258
literal,half_or_deterministic,3131,0.875,0.04888526981603188
literal,half_or_deterministic,3131,0.925,0.18718050640434394
literal,half_or_deterministic,3131,0.975,0.2641152203024844
pragmatic_unlifted,half_or_deterministic,3131,0.025,0.000066669485969082
pragmatic_unlifted,half_or_deterministic,3131,0.075,0.00004807398065395422
pragmatic_unlifted,half_or_deterministic,3131,0.125,0.00014119129540005312
pragmatic_unlifted,half_or_deterministic,3131,0.175,0.00028309595580649783
pragmatic_unlifted,half_or_deterministic,3131,0.225,0.0009367301541594787
pragmatic_unlifted,half_or_deterministic,3131,0.275,0.002817320903790558
pragmatic_unlifted,half_or_deterministic,3131,0.325,0.001974917560578982
pragmatic_unlifted,half_or_deterministic,3131,0.375,0.001331681878919145
