model,distribution,iteration,state,prob
prior,half_or_deterministic,2701,0.975,0.18632546981207523
prior,half_or_deterministic,2701,0.925,0.15453818472610956
prior,half_or_deterministic,2701,0.875,0.07267093162734908
prior,half_or_deterministic,2701,0.825,0.054578168732507
prior,half_or_deterministic,2701,0.775,0.004598160735705716
prior,half_or_deterministic,2701,0.725,0.004598160735705716
prior,half_or_deterministic,2701,0.675,0.036385445821671344
prior,half_or_deterministic,2701,0.625,0.04998000799680129
prior,half_or_deterministic,2701,0.575,0.04088364654138345
prior,half_or_deterministic,2701,0.525,0.07726909236305478
prior,half_or_deterministic,2701,0.475,0.14084366253498604
prior,half_or_deterministic,2701,0.425,0.07267093162734908
prior,half_or_deterministic,2701,0.375,0.013594562175129946
prior,half_or_deterministic,2701,0.325,0.022690923630547775
prior,half_or_deterministic,2701,0.275,0.004598160735705716
prior,half_or_deterministic,2701,0.225,0.022690923630547775
prior,half_or_deterministic,2701,0.175,0.004598160735705716
prior,half_or_deterministic,2701,0.125,0.004598160735705716
prior,half_or_deterministic,2701,0.075,0.004598160735705716
prior,half_or_deterministic,2701,0.025,0.027289084366253498
literal,half_or_deterministic,2701,0.025,0.0010133517444126444
literal,half_or_deterministic,2701,0.075,0.00047809415633827244
literal,half_or_deterministic,2701,0.125,0.0008195899822941823
literal,half_or_deterministic,2701,0.175,0.001161085808250091
literal,half_or_deterministic,2701,0.225,0.007414913716625278
literal,half_or_deterministic,2701,0.275,0.0018440774601619111
literal,half_or_deterministic,2701,0.325,0.010785329042364032
literal,half_or_deterministic,2701,0.375,0.0074713347661310315
literal,half_or_deterministic,2701,0.425,0.045335798042338005
literal,half_or_deterministic,2701,0.475,0.09832555687947046
literal,half_or_deterministic,2701,0.525,0.05968159226140763
literal,half_or_deterministic,2701,0.575,0.03461431387178316
literal,half_or_deterministic,2701,0.625,0.04602769828101395
literal,half_or_deterministic,2701,0.675,0.03621043566701187
literal,half_or_deterministic,2701,0.725,0.0049175398937651
literal,half_or_deterministic,2701,0.775,0.005259035719721007
literal,half_or_deterministic,2701,0.825,0.06647587443346951
literal,half_or_deterministic,2701,0.875,0.09390986737341456
literal,half_or_deterministic,2701,0.925,0.21118101877113477
literal,half_or_deterministic,2701,0.975,0.26707349212889264
pragmatic_unlifted,half_or_deterministic,2701,0.025,0.0000341761922592249
pragmatic_unlifted,half_or_deterministic,2701,0.075,0.00004513599453513472
pragmatic_unlifted,half_or_deterministic,2701,0.125,0.00013256865593249827
pragmatic_unlifted,half_or_deterministic,2701,0.175,0.00026582576582252695
pragmatic_unlifted,half_or_deterministic,2701,0.225,0.002194336740982403
pragmatic_unlifted,half_or_deterministic,2701,0.275,0.0006687723626833788
pragmatic_unlifted,half_or_deterministic,2701,0.325,0.004627543290529707
pragmatic_unlifted,half_or_deterministic,2701,0.375,0.0036988801156741503
pragmatic_unlifted,half_or_deterministic,2701,0.425,0.02541770965065732
pragmatic_unlifted,half_or_deterministic,2701,0.475,0.061526025664078866
pragmatic_unlifted,half_or_deterministic,2701,0.525,0.0411965914243005
pragmatic_unlifted,half_or_deterministic,2701,0.575,0.026106365080226304
pragmatic_unlifted,half_or_deterministic,2701,0.625,0.037627174367212676
pragmatic_unlifted,half_or_deterministic,2701,0.675,0.0318677872626316
pragmatic_unlifted,half_or_deterministic,2701,0.725,0.004631863052990185
pragmatic_unlifted,half_or_deterministic,2701,0.775,0.0052745437139815055
pragmatic_unlifted,half_or_deterministic,2701,0.825,0.0706742212175713
pragmatic_unlifted,half_or_deterministic,2701,0.875,0.1054126357978599
pragmatic_unlifted,half_or_deterministic,2701,0.925,0.24938464696597978
pragmatic_unlifted,half_or_deterministic,2701,0.975,0.32921319668409094
fixed_0.05,half_or_deterministic,2701,0.075,0.00472716062069674
fixed_0.05,half_or_deterministic,2701,0.125,0.00472716062069674
fixed_0.05,half_or_deterministic,2701,0.175,0.00472716062069674
fixed_0.05,half_or_deterministic,2701,0.225,0.023327510019525224
fixed_0.05,half_or_deterministic,2701,0.275,0.00472716062069674
fixed_0.05,half_or_deterministic,2701,0.325,0.023327510019525224
fixed_0.05,half_or_deterministic,2701,0.375,0.013975953139451236
fixed_0.05,half_or_deterministic,2701,0.425,0.07470969067927244
fixed_0.05,half_or_deterministic,2701,0.475,0.14479498509916766
fixed_0.05,half_or_deterministic,2701,0.525,0.07943685129996916
fixed_0.05,half_or_deterministic,2701,0.575,0.042030623779673204
fixed_0.05,half_or_deterministic,2701,0.625,0.0513821806597472
fixed_0.05,half_or_deterministic,2701,0.675,0.03740622752029597
fixed_0.05,half_or_deterministic,2701,0.725,0.00472716062069674
fixed_0.05,half_or_deterministic,2701,0.775,0.00472716062069674
fixed_0.05,half_or_deterministic,2701,0.825,0.056109341280443946
fixed_0.05,half_or_deterministic,2701,0.875,0.07470969067927244
fixed_0.05,half_or_deterministic,2701,0.925,0.15887370259993833
fixed_0.05,half_or_deterministic,2701,0.975,0.1915527694995376
fixed_0.1,half_or_deterministic,2701,0.125,0.004749612803304076
fixed_0.1,half_or_deterministic,2701,0.175,0.004749612803304076
fixed_0.1,half_or_deterministic,2701,0.225,0.02343830665978316
fixed_0.1,half_or_deterministic,2701,0.275,0.004749612803304076
fixed_0.1,half_or_deterministic,2701,0.325,0.02343830665978316
fixed_0.1,half_or_deterministic,2701,0.375,0.01404233350542075
fixed_0.1,half_or_deterministic,2701,0.425,0.0750645327826536
