model,distribution,iteration,state,prob
prior,half_or_deterministic,961,0.975,0.25902229331200644
prior,half_or_deterministic,961,0.925,0.08637408777366792
prior,half_or_deterministic,961,0.875,0.04538638408477458
prior,half_or_deterministic,961,0.825,0.013595921223632913
prior,half_or_deterministic,961,0.775,0.013595921223632913
prior,half_or_deterministic,961,0.725,0.022693192042387286
prior,half_or_deterministic,961,0.675,0.027291812456263116
prior,half_or_deterministic,961,0.625,0.0363890832750175
prior,half_or_deterministic,961,0.575,0.040887733679896024
prior,half_or_deterministic,961,0.525,0.12726182145356396
prior,half_or_deterministic,961,0.475,0.24532640207937623
prior,half_or_deterministic,961,0.425,0.0363890832750175
prior,half_or_deterministic,961,0.375,0.004598620413875837
prior,half_or_deterministic,961,0.325,0.004598620413875837
prior,half_or_deterministic,961,0.275,0.013595921223632913
prior,half_or_deterministic,961,0.225,0.004598620413875837
prior,half_or_deterministic,961,0.175,0.004598620413875837
prior,half_or_deterministic,961,0.125,0.004598620413875837
prior,half_or_deterministic,961,0.075,0.004598620413875837
prior,half_or_deterministic,961,0.025,0.004598620413875837
literal,half_or_deterministic,961,0.025,0.00016971451804397345
literal,half_or_deterministic,961,0.075,0.00047520065052312566
literal,half_or_deterministic,961,0.125,0.0008146296866110729
literal,half_or_deterministic,961,0.175,0.0011540587226990205
literal,half_or_deterministic,961,0.225,0.0014934877587869692
literal,half_or_deterministic,961,0.275,0.0054190583500649675
literal,half_or_deterministic,961,0.325,0.0021723458309628628
literal,half_or_deterministic,961,0.375,0.00251177486705081
literal,half_or_deterministic,961,0.425,0.02256170045092408
literal,half_or_deterministic,961,0.475,0.17021333114918127
literal,half_or_deterministic,961,0.525,0.09769062814294692
literal,half_or_deterministic,961,0.575,0.034404822253557926
literal,half_or_deterministic,961,0.625,0.03330536733231656
literal,half_or_deterministic,961,0.675,0.026993463039498504
literal,half_or_deterministic,961,0.725,0.024120122460093107
literal,half_or_deterministic,961,0.775,0.015454351590926034
literal,half_or_deterministic,961,0.825,0.01645788091501214
literal,half_or_deterministic,961,0.875,0.058290295945225015
literal,half_or_deterministic,961,0.925,0.11730667487199466
literal,half_or_deterministic,961,0.975,0.36899109146358117
pragmatic_unlifted,half_or_deterministic,961,0.025,0.00000581943781092991
pragmatic_unlifted,half_or_deterministic,961,0.075,0.0000456127819829321
pragmatic_unlifted,half_or_deterministic,961,0.125,0.00013396996540484385
pragmatic_unlifted,half_or_deterministic,961,0.175,0.0002686385346974363
pragmatic_unlifted,half_or_deterministic,961,0.225,0.0004493789429582817
pragmatic_unlifted,half_or_deterministic,961,0.275,0.001998226313296656
pragmatic_unlifted,half_or_deterministic,961,0.325,0.0009477136120828697
pragmatic_unlifted,half_or_deterministic,961,0.375,0.0012644298911788766
pragmatic_unlifted,half_or_deterministic,961,0.425,0.012862382237432718
pragmatic_unlifted,half_or_deterministic,961,0.475,0.1083064715532695
pragmatic_unlifted,half_or_deterministic,961,0.525,0.06857370446813302
pragmatic_unlifted,half_or_deterministic,961,0.575,0.026388257745404518
pragmatic_unlifted,half_or_deterministic,961,0.625,0.027689531983925698
pragmatic_unlifted,half_or_deterministic,961,0.675,0.024161034088947004
pragmatic_unlifted,half_or_deterministic,961,0.725,0.023107191292388078
pragmatic_unlifted,half_or_deterministic,961,0.775,0.01576564716755046
pragmatic_unlifted,half_or_deterministic,961,0.825,0.017798230449299644
pragmatic_unlifted,half_or_deterministic,961,0.875,0.06655927690566053
pragmatic_unlifted,half_or_deterministic,961,0.925,0.14092713163603782
pragmatic_unlifted,half_or_deterministic,961,0.975,0.4627473509925382
fixed_0.05,half_or_deterministic,961,0.075,0.004619865421311638
fixed_0.05,half_or_deterministic,961,0.125,0.004619865421311638
fixed_0.05,half_or_deterministic,961,0.175,0.004619865421311638
fixed_0.05,half_or_deterministic,961,0.225,0.004619865421311638
fixed_0.05,half_or_deterministic,961,0.275,0.013658732549964848
fixed_0.05,half_or_deterministic,961,0.325,0.004619865421311638
fixed_0.05,half_or_deterministic,961,0.375,0.004619865421311638
fixed_0.05,half_or_deterministic,961,0.425,0.036557195942552974
fixed_0.05,half_or_deterministic,961,0.475,0.24645977704127747
fixed_0.05,half_or_deterministic,961,0.525,0.12784975394195036
fixed_0.05,half_or_deterministic,961,0.575,0.041076629506879556
fixed_0.05,half_or_deterministic,961,0.625,0.036557195942552974
fixed_0.05,half_or_deterministic,961,0.675,0.027417896956914718
