model,distribution,iteration,state,prob
prior,half_or_deterministic,711,0.975,0.21806915850489703
prior,half_or_deterministic,711,0.925,0.11812912252648407
prior,half_or_deterministic,711,0.875,0.04087547471517088
prior,half_or_deterministic,711,0.825,0.05456725964421347
prior,half_or_deterministic,711,0.775,0.009094543274035582
prior,half_or_deterministic,711,0.725,0.018189086548071165
prior,half_or_deterministic,711,0.675,0.02728362982210673
prior,half_or_deterministic,711,0.625,0.05906456126324203
prior,half_or_deterministic,711,0.575,0.05906456126324203
prior,half_or_deterministic,711,0.525,0.07265640615630618
prior,half_or_deterministic,711,0.475,0.20447731361183286
prior,half_or_deterministic,711,0.425,0.05906456126324203
prior,half_or_deterministic,711,0.375,0.004597241655006995
prior,half_or_deterministic,711,0.325,0.004597241655006995
prior,half_or_deterministic,711,0.275,0.004597241655006995
prior,half_or_deterministic,711,0.225,0.004597241655006995
prior,half_or_deterministic,711,0.175,0.004597241655006995
prior,half_or_deterministic,711,0.125,0.004597241655006995
prior,half_or_deterministic,711,0.075,0.004597241655006995
prior,half_or_deterministic,711,0.025,0.02728362982210673
literal,half_or_deterministic,711,0.025,0.0010111897592034928
literal,half_or_deterministic,711,0.075,0.0004770741428036993
literal,half_or_deterministic,711,0.125,0.0008178413876634848
literal,half_or_deterministic,711,0.175,0.0011586086325232707
literal,half_or_deterministic,711,0.225,0.0014993758773830578
literal,half_or_deterministic,711,0.275,0.0018401431222428415
literal,half_or_deterministic,711,0.325,0.002180910367102628
literal,half_or_deterministic,711,0.375,0.0025216776119624134
literal,half_or_deterministic,711,0.425,0.036776193703954706
literal,half_or_deterministic,711,0.475,0.14247330347915943
literal,half_or_deterministic,711,0.525,0.056010282281214505
literal,half_or_deterministic,711,0.575,0.04991054859822434
literal,half_or_deterministic,711,0.625,0.05428866689631419
literal,half_or_deterministic,711,0.675,0.02709988554665365
literal,half_or_deterministic,711,0.725,0.019414843376707076
literal,half_or_deterministic,711,0.775,0.010381548194489212
literal,half_or_deterministic,711,0.825,0.06633404820374915
literal,half_or_deterministic,711,0.875,0.052719655973242345
literal,half_or_deterministic,711,0.925,0.16111475336970643
