model,distribution,iteration,state,prob
prior,half_or_deterministic,4541,0.975,0.20903728881335598
prior,half_or_deterministic,4541,0.925,0.11816455063480959
prior,half_or_deterministic,4541,0.875,0.022693192042387296
prior,half_or_deterministic,4541,0.825,0.04088773367989604
prior,half_or_deterministic,4541,0.775,0.04538638408477458
prior,half_or_deterministic,4541,0.725,0.04088773367989604
prior,half_or_deterministic,4541,0.675,0.049985004498650426
prior,half_or_deterministic,4541,0.625,0.04538638408477458
prior,half_or_deterministic,4541,0.575,0.0363890832750175
prior,half_or_deterministic,4541,0.525,0.0363890832750175
prior,half_or_deterministic,4541,0.475,0.24532640207937617
prior,half_or_deterministic,4541,0.425,0.06817954613615916
prior,half_or_deterministic,4541,0.375,0.004598620413875837
prior,half_or_deterministic,4541,0.325,0.004598620413875837
prior,half_or_deterministic,4541,0.275,0.00909727081875437
prior,half_or_deterministic,4541,0.225,0.004598620413875837
prior,half_or_deterministic,4541,0.175,0.004598620413875837
prior,half_or_deterministic,4541,0.125,0.004598620413875837
prior,half_or_deterministic,4541,0.075,0.004598620413875837
prior,half_or_deterministic,4541,0.025,0.004598620413875837
literal,half_or_deterministic,4541,0.025,0.00016863690787365722
literal,half_or_deterministic,4541,0.075,0.00047218334204623947
literal,half_or_deterministic,4541,0.125,0.0008094571577935537
literal,half_or_deterministic,4541,0.175,0.0011467309735408682
literal,half_or_deterministic,4541,0.225,0.001484004789288184
literal,half_or_deterministic,4541,0.275,0.0036029641969180463
literal,half_or_deterministic,4541,0.325,0.0021585524207828116
literal,half_or_deterministic,4541,0.375,0.002495826236530126
literal,half_or_deterministic,4541,0.425,0.04200378773159161
literal,half_or_deterministic,4541,0.475,0.1691325537420162
literal,half_or_deterministic,4541,0.525,0.027756168628109437
literal,half_or_deterministic,4541,0.575,0.030425030996196884
literal,half_or_deterministic,4541,0.625,0.04127644941589309
literal,half_or_deterministic,4541,0.675,0.049124664467543655
literal,half_or_deterministic,4541,0.725,0.04318277967881269
literal,half_or_deterministic,4541,0.775,0.0512626871778027
literal,half_or_deterministic,4541,0.825,0.04918038796753665
literal,half_or_deterministic,4541,0.875,0.028960089509537875
literal,half_or_deterministic,4541,0.925,0.1594630600853303
literal,half_or_deterministic,4541,0.975,0.2958939845748555
pragmatic_unlifted,half_or_deterministic,4541,0.025,0.000005781545373506211
pragmatic_unlifted,half_or_deterministic,4541,0.075,0.00004531592684843541
pragmatic_unlifted,half_or_deterministic,4541,0.125,0.00013309901986848614
pragmatic_unlifted,half_or_deterministic,4541,0.175,0.0002668950115343671
pragmatic_unlifted,half_or_deterministic,4541,0.225,0.0004464689072071548
pragmatic_unlifted,half_or_deterministic,4541,0.275,0.0013284145430991971
pragmatic_unlifted,half_or_deterministic,4541,0.325,0.0009416145051234108
pragmatic_unlifted,half_or_deterministic,4541,0.375,0.0012563247369031705
pragmatic_unlifted,half_or_deterministic,4541,0.425,0.023945518960287467
pragmatic_unlifted,half_or_deterministic,4541,0.475,0.10761888531832314
pragmatic_unlifted,half_or_deterministic,4541,0.525,0.019484102990891834
pragmatic_unlifted,half_or_deterministic,4541,0.575,0.0233375814579369
pragmatic_unlifted,half_or_deterministic,4541,0.625,0.03432067522209388
pragmatic_unlifted,half_or_deterministic,4541,0.675,0.04397731650161341
pragmatic_unlifted,half_or_deterministic,4541,0.725,0.04137823513653096
pragmatic_unlifted,half_or_deterministic,4541,0.775,0.05230930625919609
pragmatic_unlifted,half_or_deterministic,4541,0.825,0.05320293838299921
pragmatic_unlifted,half_or_deterministic,4541,0.875,0.0330809867916205
pragmatic_unlifted,half_or_deterministic,4541,0.925,0.19165709806030057
pragmatic_unlifted,half_or_deterministic,4541,0.975,0.37126344072224793
fixed_0.05,half_or_deterministic,4541,0.075,0.004619865421311638
fixed_0.05,half_or_deterministic,4541,0.125,0.004619865421311638
fixed_0.05,half_or_deterministic,4541,0.175,0.004619865421311638
fixed_0.05,half_or_deterministic,4541,0.225,0.004619865421311638
fixed_0.05,half_or_deterministic,4541,0.275,0.009139298985638237
fixed_0.05,half_or_deterministic,4541,0.325,0.004619865421311638
fixed_0.05,half_or_deterministic,4541,0.375,0.004619865421311638
fixed_0.05,half_or_deterministic,4541,0.425,0.06849452646379432
fixed_0.05,half_or_deterministic,4541,0.475,0.24645977704127747
fixed_0.05,half_or_deterministic,4541,0.525,0.03655719594255299
fixed_0.05,half_or_deterministic,4541,0.575,0.03655719594255299
fixed_0.05,half_or_deterministic,4541,0.625,0.0455960630712062
fixed_0.05,half_or_deterministic,4541,0.675,0.05021592849251785
fixed_0.05,half_or_deterministic,4541,0.725,0.0410766295068796
fixed_0.05,half_or_deterministic,4541,0.775,0.0455960630712062
fixed_0.05,half_or_deterministic,4541,0.825,0.0410766295068796
fixed_0.05,half_or_deterministic,4541,0.875,0.022798031535603107
fixed_0.05,half_or_deterministic,4541,0.925,0.11871045495631218
fixed_0.05,half_or_deterministic,4541,0.975,0.2100030129557095
fixed_0.1,half_or_deterministic,4541,0.125,0.004641307637978005
fixed_0.1,half_or_deterministic,4541,0.175,0.004641307637978005
fixed_0.1,half_or_deterministic,4541,0.225,0.004641307637978005
fixed_0.1,half_or_deterministic,4541,0.275,0.00918171728382605
fixed_0.1,half_or_deterministic,4541,0.325,0.004641307637978005
fixed_0.1,half_or_deterministic,4541,0.375,0.004641307637978005
fixed_0.1,half_or_deterministic,4541,0.425,0.0688124306326304
fixed_0.1,half_or_deterministic,4541,0.475,0.2476036726869135
fixed_0.1,half_or_deterministic,4541,0.525,0.03672686913530421
fixed_0.1,half_or_deterministic,4541,0.575,0.03672686913530421
fixed_0.1,half_or_deterministic,4541,0.625,0.0458076884270003
fixed_0.1,half_or_deterministic,4541,0.675,0.05044899606497832
fixed_0.1,half_or_deterministic,4541,0.725,0.04126727878115226
fixed_0.1,half_or_deterministic,4541,0.775,0.0458076884270003
fixed_0.1,half_or_deterministic,4541,0.825,0.04126727878115226
fixed_0.1,half_or_deterministic,4541,0.875,0.02290384421350016
fixed_0.1,half_or_deterministic,4541,0.925,0.11926142669760872
fixed_0.1,half_or_deterministic,4541,0.975,0.21097770154373924
fixed_0.3,half_or_deterministic,4541,0.325,0.004751084486676307
fixed_0.3,half_or_deterministic,4541,0.375,0.004751084486676307
fixed_0.3,half_or_deterministic,4541,0.425,0.07043999173724438
fixed_0.3,half_or_deterministic,4541,0.475,0.25346002891964475
fixed_0.3,half_or_deterministic,4541,0.525,0.03759553811196035
fixed_0.3,half_or_deterministic,4541,0.575,0.03759553811196035
fixed_0.3,half_or_deterministic,4541,0.625,0.046891138194587914
fixed_0.3,half_or_deterministic,4541,0.675,0.05164222268126423
fixed_0.3,half_or_deterministic,4541,0.725,0.042243338153274135
fixed_0.3,half_or_deterministic,4541,0.775,0.046891138194587914
fixed_0.3,half_or_deterministic,4541,0.825,0.042243338153274135
fixed_0.3,half_or_deterministic,4541,0.875,0.023445569097293964
fixed_0.3,half_or_deterministic,4541,0.925,0.12208221441850861
fixed_0.3,half_or_deterministic,4541,0.975,0.21596777525304692
prior,rare_deterministic,4541,0.975,0.21813455963211037
prior,rare_deterministic,4541,0.925,0.11816455063480959
prior,rare_deterministic,4541,0.875,0.08177546735979205
prior,rare_deterministic,4541,0.825,0.004598620413875837
prior,rare_deterministic,4541,0.775,0.009097270818754378
prior,rare_deterministic,4541,0.725,0.018194541637508756
prior,rare_deterministic,4541,0.675,0.027291812456263116
prior,rare_deterministic,4541,0.625,0.018194541637508756
prior,rare_deterministic,4541,0.575,0.013595921223632913
prior,rare_deterministic,4541,0.525,0.04538638408477458
prior,rare_deterministic,4541,0.475,0.027291812456263116
prior,rare_deterministic,4541,0.425,0.004598620413875837
prior,rare_deterministic,4541,0.375,0.027291812456263116
prior,rare_deterministic,4541,0.325,0.009097270818754378
prior,rare_deterministic,4541,0.275,0.013595921223632913
prior,rare_deterministic,4541,0.225,0.004598620413875837
prior,rare_deterministic,4541,0.175,0.004598620413875837
prior,rare_deterministic,4541,0.125,0.004598620413875837
prior,rare_deterministic,4541,0.075,0.0363890832750175
prior,rare_deterministic,4541,0.025,0.31350594821553535
literal,rare_deterministic,4541,0.025,0.015092218459862182
literal,rare_deterministic,4541,0.075,0.004904970999455209
literal,rare_deterministic,4541,0.125,0.0010626153813576432
literal,rare_deterministic,4541,0.175,0.001505371790256662
literal,rare_deterministic,4541,0.225,0.001948128199155682
literal,rare_deterministic,4541,0.275,0.007068702319466066
literal,rare_deterministic,4541,0.325,0.005605681142234531
literal,rare_deterministic,4541,0.375,0.01944470646212604
literal,rare_deterministic,4541,0.425,0.0037191538347517514
literal,rare_deterministic,4541,0.475,0.024700032532970907
literal,rare_deterministic,4541,0.525,0.045446057831687106
literal,rare_deterministic,4541,0.575,0.01492281600776171
literal,rare_deterministic,4541,0.625,0.021722014426158832
literal,rare_deterministic,4541,0.675,0.03521068467466071
literal,rare_deterministic,4541,0.725,0.025225565140055414
literal,rare_deterministic,4541,0.775,0.01348867024850185
literal,rare_deterministic,4541,0.825,0.007261205105943912
literal,rare_deterministic,4541,0.875,0.13699653302481546
literal,rare_deterministic,4541,0.925,0.20933523012745608
literal,rare_deterministic,4541,0.975,0.40533964229132224
pragmatic_unlifted,rare_deterministic,4541,0.025,0.0004899228145389475
pragmatic_unlifted,rare_deterministic,4541,0.075,0.0004456367582261889
pragmatic_unlifted,rare_deterministic,4541,0.125,0.00016534317343818236
pragmatic_unlifted,rare_deterministic,4541,0.175,0.00033134849840864473
pragmatic_unlifted,rare_deterministic,4541,0.225,0.0005538317638203544
pragmatic_unlifted,rare_deterministic,4541,0.275,0.0024601957933370615
pragmatic_unlifted,rare_deterministic,4541,0.325,0.0023054621152828643
pragmatic_unlifted,rare_deterministic,4541,0.375,0.009214735953395017
pragmatic_unlifted,rare_deterministic,4541,0.425,0.0019927936889029287
pragmatic_unlifted,rare_deterministic,4541,0.475,0.014745003817403582
pragmatic_unlifted,rare_deterministic,4541,0.525,0.02986922280528013
pragmatic_unlifted,rare_deterministic,4541,0.575,0.010693556345920514
pragmatic_unlifted,rare_deterministic,4541,0.625,0.01683298252587403
pragmatic_unlifted,rare_deterministic,4541,0.675,0.029301878222106368
pragmatic_unlifted,rare_deterministic,4541,0.725,0.022408066334970896
pragmatic_unlifted,rare_deterministic,4541,0.775,0.012722940294981791
pragmatic_unlifted,rare_deterministic,4541,0.825,0.007238737484521028
pragmatic_unlifted,rare_deterministic,4541,0.875,0.1437480819127822
pragmatic_unlifted,rare_deterministic,4541,0.925,0.23033563058166057
pragmatic_unlifted,rare_deterministic,4541,0.975,0.464144629115149
fixed_0.05,rare_deterministic,4541,0.075,0.05300713557594293
fixed_0.05,rare_deterministic,4541,0.125,0.006698703946410365
fixed_0.05,rare_deterministic,4541,0.175,0.006698703946410365
fixed_0.05,rare_deterministic,4541,0.225,0.006698703946410365
fixed_0.05,rare_deterministic,4541,0.275,0.019804863841561094
fixed_0.05,rare_deterministic,4541,0.325,0.013251783893985729
fixed_0.05,rare_deterministic,4541,0.375,0.039755351681957186
fixed_0.05,rare_deterministic,4541,0.425,0.006698703946410365
fixed_0.05,rare_deterministic,4541,0.475,0.039755351681957186
fixed_0.05,rare_deterministic,4541,0.525,0.06611329547109365
fixed_0.05,rare_deterministic,4541,0.575,0.019804863841561094
fixed_0.05,rare_deterministic,4541,0.625,0.026503567787971475
fixed_0.05,rare_deterministic,4541,0.675,0.039755351681957186
fixed_0.05,rare_deterministic,4541,0.725,0.026503567787971475
fixed_0.05,rare_deterministic,4541,0.775,0.013251783893985729
fixed_0.05,rare_deterministic,4541,0.825,0.006698703946410365
fixed_0.05,rare_deterministic,4541,0.875,0.11912043104703655
fixed_0.05,rare_deterministic,4541,0.925,0.17212756662297948
fixed_0.05,rare_deterministic,4541,0.975,0.31775156545798744
fixed_0.1,rare_deterministic,4541,0.125,0.007073658311548512
fixed_0.1,rare_deterministic,4541,0.175,0.007073658311548512
fixed_0.1,rare_deterministic,4541,0.225,0.007073658311548512
fixed_0.1,rare_deterministic,4541,0.275,0.020913424573273876
fixed_0.1,rare_deterministic,4541,0.325,0.013993541442411207
fixed_0.1,rare_deterministic,4541,0.375,0.041980624327233575
fixed_0.1,rare_deterministic,4541,0.425,0.007073658311548512
fixed_0.1,rare_deterministic,4541,0.475,0.041980624327233575
fixed_0.1,rare_deterministic,4541,0.525,0.06981393203137014
fixed_0.1,rare_deterministic,4541,0.575,0.020913424573273876
fixed_0.1,rare_deterministic,4541,0.625,0.027987082884822403
fixed_0.1,rare_deterministic,4541,0.675,0.041980624327233575
fixed_0.1,rare_deterministic,4541,0.725,0.027987082884822403
fixed_0.1,rare_deterministic,4541,0.775,0.013993541442411207
fixed_0.1,rare_deterministic,4541,0.825,0.007073658311548512
fixed_0.1,rare_deterministic,4541,0.875,0.12578809780101488
fixed_0.1,rare_deterministic,4541,0.925,0.18176226357065972
fixed_0.1,rare_deterministic,4541,0.975,0.33553744425649695
fixed_0.3,rare_deterministic,4541,0.325,0.014609086530743306
fixed_0.3,rare_deterministic,4541,0.375,0.04382725959222989
fixed_0.3,rare_deterministic,4541,0.425,0.007384812971584524
fixed_0.3,rare_deterministic,4541,0.475,0.04382725959222989
fixed_0.3,rare_deterministic,4541,0.525,0.07288489324129076
fixed_0.3,rare_deterministic,4541,0.575,0.02183336008990208
fixed_0.3,rare_deterministic,4541,0.625,0.029218173061486614
fixed_0.3,rare_deterministic,4541,0.675,0.04382725959222989
fixed_0.3,rare_deterministic,4541,0.725,0.029218173061486614
fixed_0.3,rare_deterministic,4541,0.775,0.014609086530743306
fixed_0.3,rare_deterministic,4541,0.825,0.007384812971584524
fixed_0.3,rare_deterministic,4541,0.875,0.13132123936426388
fixed_0.3,rare_deterministic,4541,0.925,0.18975758548723715
fixed_0.3,rare_deterministic,4541,0.975,0.3502969979129876
prior,rare_half,4541,0.975,0.004598620413875837
prior,rare_half,4541,0.925,0.004598620413875837
prior,rare_half,4541,0.875,0.00909727081875437
prior,rare_half,4541,0.825,0.004598620413875837
prior,rare_half,4541,0.775,0.004598620413875837
prior,rare_half,4541,0.725,0.00909727081875437
prior,rare_half,4541,0.675,0.004598620413875837
prior,rare_half,4541,0.625,0.018194541637508742
prior,rare_half,4541,0.575,0.022693192042387296
prior,rare_half,4541,0.525,0.08637408777366792
prior,rare_half,4541,0.475,0.20903728881335598
prior,rare_half,4541,0.425,0.0726781965410377
prior,rare_half,4541,0.375,0.05908227531740479
prior,rare_half,4541,0.325,0.022693192042387296
prior,rare_half,4541,0.275,0.0363890832750175
prior,rare_half,4541,0.225,0.018194541637508742
prior,rare_half,4541,0.175,0.022693192042387296
prior,rare_half,4541,0.125,0.018194541637508742
prior,rare_half,4541,0.075,0.05908227531740479
prior,rare_half,4541,0.025,0.3135059482155354
literal,rare_half,4541,0.025,0.02680515999329871
literal,rare_half,4541,0.075,0.014144508532178152
literal,rare_half,4541,0.125,0.007467151712418922
literal,rare_half,4541,0.175,0.01319401944057905
literal,rare_half,4541,0.225,0.013689778139434698
literal,rare_half,4541,0.275,0.033602182705885164
literal,rare_half,4541,0.325,0.024835801299913515
literal,rare_half,4541,0.375,0.07476383081294168
literal,rare_half,4541,0.425,0.10439652490247224
literal,rare_half,4541,0.475,0.3360115699823235
literal,rare_half,4541,0.525,0.1536099780840466
literal,rare_half,4541,0.575,0.04423877106547093
literal,rare_half,4541,0.625,0.03858028384749778
literal,rare_half,4541,0.675,0.010537436619814627
literal,rare_half,4541,0.725,0.022401455137256752
literal,rare_half,4541,0.775,0.012110188354115314
literal,rare_half,4541,0.825,0.01289656422126567
literal,rare_half,4541,0.875,0.0270684249575186
literal,rare_half,4541,0.925,0.01446931595556636
literal,rare_half,4541,0.975,0.015177054236001655
pragmatic_unlifted,rare_half,4541,0.025,0.0015410237342999822
pragmatic_unlifted,rare_half,4541,0.075,0.0022737565890133564
pragmatic_unlifted,rare_half,4541,0.125,0.0020515388385862854
pragmatic_unlifted,rare_half,4541,0.175,0.005111763939736261
pragmatic_unlifted,rare_half,4541,0.225,0.006821662939187427
pragmatic_unlifted,rare_half,4541,0.275,0.020392311950737277
pragmatic_unlifted,rare_half,4541,0.325,0.017700287335699425
pragmatic_unlifted,rare_half,4541,0.375,0.060958344032893484
pragmatic_unlifted,rare_half,4541,0.425,0.09546715081062795
pragmatic_unlifted,rare_half,4541,0.475,0.33928351939959983
pragmatic_unlifted,rare_half,4541,0.525,0.16910750164089133
pragmatic_unlifted,rare_half,4541,0.575,0.05254245588170227
pragmatic_unlifted,rare_half,4541,0.625,0.04899723421238979
pragmatic_unlifted,rare_half,4541,0.675,0.01420114833233292
pragmatic_unlifted,rare_half,4541,0.725,0.03182489934387339
pragmatic_unlifted,rare_half,4541,0.775,0.01803094323646886
pragmatic_unlifted,rare_half,4541,0.825,0.020020994361796596
pragmatic_unlifted,rare_half,4541,0.875,0.043614586961799776
pragmatic_unlifted,rare_half,4541,0.925,0.024098829365733057
pragmatic_unlifted,rare_half,4541,0.975,0.025960047092630334
fixed_0.05,rare_half,4541,0.075,0.08606378331148976
fixed_0.05,rare_half,4541,0.125,0.02650356778797145
fixed_0.05,rare_half,4541,0.175,0.03305664773554684
